"MEG_ID"	"Broadclass"	"Class"	"Mechanism"	"Gene"
"260"	"MEG_3529"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"L1"
"261"	"MEG_4574"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"262"	"MEG_2542"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"263"	"MEG_7268"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"TOLCSM"
"264"	"MEG_6366"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"265"	"MEG_2419"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"266"	"MEG_4912"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"267"	"MEG_2130"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CRH"
"268"	"MEG_7086"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETH"
"269"	"MEG_6118"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"270"	"MEG_7791"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"VMEH"
"271"	"MEG_2464"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"CZCB"
"272"	"MEG_7010"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TET57"
"273"	"MEG_4732"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"274"	"MEG_1925"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"275"	"MEG_3391"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"276"	"MEG_5384"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"277"	"MEG_7710"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"278"	"MEG_271"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"279"	"MEG_7617"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANZA"
"280"	"MEG_5484"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"281"	"MEG_1433"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"282"	"MEG_1374"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"283"	"MEG_4193"	"Drugs"	"Metronidazole"	"nim_nitroimidazole_reductase"	"NIMI"
"284"	"MEG_5747"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_MATE_efflux_pump"	"PDRM"
"285"	"MEG_1643"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"CEOA"
"286"	"MEG_7757"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"287"	"MEG_1104"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"AQU"
"288"	"MEG_2077"	"Metals"	"Copper_resistance"	"Copper_resistance_regulator"	"COPS"
"289"	"MEG_3272"	"Metals"	"Nickel_resistance"	"Nickel_resistance_protein"	"HOXN"
"290"	"MEG_5719"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"291"	"MEG_4281"	"Drugs"	"betalactams"	"Mutant_porin_proteins"	"OMP36|RequiresSNPConfirmation"
"292"	"MEG_2533"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"293"	"MEG_4796"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"294"	"MEG_5334"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"295"	"MEG_3556"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"296"	"MEG_884"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"297"	"MEG_6632"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULII"
"298"	"MEG_5410"	"Metals"	"Lead_resistance"	"Lead_P-type_ATPase_transporter"	"PBRA"
"299"	"MEG_5157"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"300"	"MEG_2915"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"
"301"	"MEG_5407"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"PBP2X|RequiresSNPConfirmation"
"302"	"MEG_6952"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"303"	"MEG_5571"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"304"	"MEG_7233"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"
"305"	"MEG_7730"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"306"	"MEG_6240"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"307"	"MEG_2378"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"308"	"MEG_4919"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"309"	"MEG_5715"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"310"	"MEG_1345"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"311"	"MEG_3813"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"312"	"MEG_2935"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP|RequiresSNPConfirmation"
"313"	"MEG_6542"	"Biocides"	"Peroxide_resistance"	"peroxide_resistance_protein"	"SODA"
"314"	"MEG_4277"	"Drugs"	"MLS"	"Macrolide_glycosyltransferases"	"OLED"
"315"	"MEG_6486"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"316"	"MEG_7280"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"TROC"
"317"	"MEG_2963"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP|RequiresSNPConfirmation"
"318"	"MEG_1963"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"319"	"MEG_1273"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"BLAE"
"320"	"MEG_7516"	"Drugs"	"Glycopeptides"	"VanM-type_regulator"	"VANSM"
"321"	"MEG_870"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"322"	"MEG_5559"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"323"	"MEG_1246"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAA"
"324"	"MEG_4187"	"Drugs"	"Metronidazole"	"nim_nitroimidazole_reductase"	"NIMH"
"325"	"MEG_3219"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"326"	"MEG_4218"	"Metals"	"Nickel_resistance"	"Nickel_RND_efflux_pumps"	"NRSA"
"327"	"MEG_736"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT2-DPRIME"
"328"	"MEG_3199"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"329"	"MEG_465"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"330"	"MEG_789"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"331"	"MEG_5394"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PAREF|RequiresSNPConfirmation"
"332"	"MEG_1998"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"333"	"MEG_4707"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"334"	"MEG_373"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"ABEM"
"335"	"MEG_3144"	"Drugs"	"Fosfomycin"	"Fosfomycin_target_mutation"	"GLPT|RequiresSNPConfirmation"
"336"	"MEG_1293"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAP"
"337"	"MEG_3694"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"338"	"MEG_3707"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"339"	"MEG_2731"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_SMR_efflux_regulator"	"EMRE"
"340"	"MEG_3515"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"KPNF"
"341"	"MEG_5454"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"342"	"MEG_4767"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"343"	"MEG_87"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"344"	"MEG_5230"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"345"	"MEG_7077"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETG"
"346"	"MEG_5839"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACG"
"347"	"MEG_2388"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"348"	"MEG_2360"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"349"	"MEG_6540"	"Biocides"	"Peroxide_resistance"	"peroxide_resistance_protein"	"SODA"
"350"	"MEG_1593"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"351"	"MEG_4461"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"352"	"MEG_2004"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"CNRA"
"353"	"MEG_5358"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"354"	"MEG_2602"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"355"	"MEG_7348"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANB"
"356"	"MEG_2132"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"CRP"
"357"	"MEG_7109"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"358"	"MEG_1965"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"359"	"MEG_1144"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ARSA"
"360"	"MEG_7239"	"Drugs"	"Tetracyclines"	"Tetracycline_inactivation_enzymes"	"TETX"
"361"	"MEG_1285"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BLAECM"
"362"	"MEG_5794"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"PMPM"
"363"	"MEG_114"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"364"	"MEG_2354"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"365"	"MEG_544"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"366"	"MEG_4006"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"MODB"
"367"	"MEG_981"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT4-PRIME"
"368"	"MEG_5854"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACL"
"369"	"MEG_3176"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"370"	"MEG_1423"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"371"	"MEG_968"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"372"	"MEG_7261"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"TMB"
"373"	"MEG_4097"	"Drugs"	"Glycopeptides"	"Vancomycin-resistant_mutation"	"MURG|RequiresSNPConfirmation"
"374"	"MEG_2973"	"Drugs"	"Fosfomycin"	"Fosfomycin_phosphorylation"	"FOMA"
"375"	"MEG_984"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT4-PRIME"
"376"	"MEG_3408"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IND"
"377"	"MEG_5862"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"
"378"	"MEG_6495"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"379"	"MEG_639"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"380"	"MEG_5617"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"381"	"MEG_3200"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"382"	"MEG_2619"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"383"	"MEG_2232"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"384"	"MEG_4039"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHC"
"385"	"MEG_1645"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CEPA"
"386"	"MEG_935"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"387"	"MEG_218"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"388"	"MEG_2151"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"389"	"MEG_2922"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"
"390"	"MEG_3338"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"391"	"MEG_3676"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"392"	"MEG_7860"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"ZOG"
"393"	"MEG_4299"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"OPRM"
"394"	"MEG_922"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"395"	"MEG_6880"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"396"	"MEG_6945"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"397"	"MEG_4795"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"398"	"MEG_479"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"399"	"MEG_6221"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"400"	"MEG_5932"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"401"	"MEG_7574"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"
"402"	"MEG_5918"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"403"	"MEG_4861"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"404"	"MEG_1176"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ARSRM"
"405"	"MEG_3333"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"406"	"MEG_2237"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"407"	"MEG_7750"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"408"	"MEG_4752"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"409"	"MEG_2073"	"Metals"	"Copper_resistance"	"Copper_resistance_regulator"	"COPR"
"410"	"MEG_5570"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"411"	"MEG_7141"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"412"	"MEG_112"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"413"	"MEG_5761"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"
"414"	"MEG_4736"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"415"	"MEG_1975"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"416"	"MEG_2479"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"CZRA"
"417"	"MEG_23"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"418"	"MEG_2408"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"419"	"MEG_2767"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"
"420"	"MEG_1328"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"421"	"MEG_5206"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"422"	"MEG_4524"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"423"	"MEG_5351"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"424"	"MEG_657"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"425"	"MEG_4405"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"426"	"MEG_6449"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"427"	"MEG_3504"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"428"	"MEG_6024"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"429"	"MEG_4093"	"Drugs"	"Fosfomycin"	"Fosfomycin_target_mutation"	"MURA|RequiresSNPConfirmation"
"430"	"MEG_161"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"431"	"MEG_2145"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"432"	"MEG_3525"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"L1"
"433"	"MEG_1346"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"434"	"MEG_2850"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMU"
"435"	"MEG_1664"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CFIA"
"436"	"MEG_5223"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"437"	"MEG_6255"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"438"	"MEG_4379"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"OTRA"
"439"	"MEG_99"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"440"	"MEG_1665"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CFIA"
"441"	"MEG_3060"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"FRI"
"442"	"MEG_4634"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"443"	"MEG_5381"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"444"	"MEG_241"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"445"	"MEG_3139"	"Drugs"	"MLS"	"Macrolide_glycosyltransferases"	"GIMA"
"446"	"MEG_67"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"447"	"MEG_3443"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"KAMB"
"448"	"MEG_3419"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IND"
"449"	"MEG_1065"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"
"450"	"MEG_5701"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"451"	"MEG_619"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"452"	"MEG_10"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"A16S|RequiresSNPConfirmation"
"453"	"MEG_7103"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"454"	"MEG_2493"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"455"	"MEG_6222"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"456"	"MEG_2748"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"
"457"	"MEG_545"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"458"	"MEG_313"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"459"	"MEG_1424"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"460"	"MEG_3958"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MIR"
"461"	"MEG_481"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"462"	"MEG_3816"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"463"	"MEG_5641"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"464"	"MEG_5744"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"465"	"MEG_7321"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB|RequiresSNPConfirmation"
"466"	"MEG_7373"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"467"	"MEG_530"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"468"	"MEG_4376"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"ORR"
"469"	"MEG_91"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"470"	"MEG_2431"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"471"	"MEG_5364"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"472"	"MEG_3427"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IND"
"473"	"MEG_7276"	"Biocides"	"Phenolic_compound_resistance"	"Phenolic_RND_efflux_pump"	"TRICP"
"474"	"MEG_6734"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"475"	"MEG_6137"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOBL|RequiresSNPConfirmation"
"476"	"MEG_5087"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"477"	"MEG_6187"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"SHN"
"478"	"MEG_2368"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"479"	"MEG_3886"	"Metals"	"Mercury_resistance"	"Mercury_resistance_regulator"	"MERR1"
"480"	"MEG_3882"	"Metals"	"Mercury_resistance"	"Mercury_resistance_regulator"	"MERR"
"481"	"MEG_1931"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"482"	"MEG_4212"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"NORM"
"483"	"MEG_909"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"484"	"MEG_1640"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"CDEA"
"485"	"MEG_2175"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"486"	"MEG_4296"	"Drugs"	"betalactams"	"Mutant_porin_proteins"	"OPRD|RequiresSNPConfirmation"
"487"	"MEG_2133"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone_resistance_phosphotransferase"	"CRPP"
"488"	"MEG_5378"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"489"	"MEG_1907"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"490"	"MEG_978"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT4-PRIME"
"491"	"MEG_2716"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"EMHB"
"492"	"MEG_1275"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"BLAEC"
"493"	"MEG_7652"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"494"	"MEG_5494"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"495"	"MEG_6804"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"496"	"MEG_1757"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"497"	"MEG_4686"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"498"	"MEG_3129"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"499"	"MEG_2010"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"CNRC"
"500"	"MEG_7149"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETO"
"501"	"MEG_2103"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CPHA"
"502"	"MEG_6838"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"503"	"MEG_7164"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETO"
"504"	"MEG_4717"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"505"	"MEG_3124"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"506"	"MEG_1443"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"507"	"MEG_1302"	"Drugs"	"betalactams"	"Penicillin_binding_protein_regulator"	"BLAR"
"508"	"MEG_261"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"509"	"MEG_5669"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"510"	"MEG_5924"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"511"	"MEG_4672"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"512"	"MEG_2001"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"513"	"MEG_5771"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"PERO"
"514"	"MEG_2410"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"515"	"MEG_4710"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"516"	"MEG_917"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
